Local time,Open,High,Low,Close,Volume
23.12.2015 14:00:00.000 GMT-0800,1.48696,1.48858,1.48599,1.48834,8750.7999
23.12.2015 18:00:00.000 GMT-0800,1.48831,1.48880,1.48745,1.48759,6758.87
23.12.2015 22:00:00.000 GMT-0800,1.48755,1.49105,1.48692,1.48911,18903.870199999998
24.12.2015 02:00:00.000 GMT-0800,1.48910,1.49368,1.48868,1.49145,26110.33
24.12.2015 06:00:00.000 GMT-0800,1.49145,1.49449,1.49085,1.49252,16164.1896
24.12.2015 10:00:00.000 GMT-0800,1.49258,1.49348,1.49006,1.49009,7279.3601
24.12.2015 14:00:00.000 GMT-0800,1.49046,1.49403,1.48882,1.49373,1608.74
24.12.2015 18:00:00.000 GMT-0800,1.49400,1.49420,1.49244,1.49309,1209.23
24.12.2015 22:00:00.000 GMT-0800,1.49309,1.49429,1.49264,1.49266,465.01
27.12.2015 14:00:00.000 GMT-0800,1.49042,1.49337,1.49042,1.49198,8981.41
27.12.2015 18:00:00.000 GMT-0800,1.49200,1.49256,1.49170,1.49227,5199.3198
27.12.2015 22:00:00.000 GMT-0800,1.49226,1.49313,1.49062,1.49262,17895.5597
28.12.2015 02:00:00.000 GMT-0800,1.49261,1.49289,1.48959,1.49060,20650.0898
28.12.2015 06:00:00.000 GMT-0800,1.49060,1.49131,1.48766,1.48775,25035.109800000002
28.12.2015 10:00:00.000 GMT-0800,1.48775,1.48875,1.48738,1.48786,11628.270100000002
28.12.2015 14:00:00.000 GMT-0800,1.48794,1.48970,1.48744,1.48962,9129.42
28.12.2015 18:00:00.000 GMT-0800,1.48961,1.49054,1.48960,1.49019,5106.280000000001
28.12.2015 22:00:00.000 GMT-0800,1.49022,1.49133,1.48659,1.48700,17179.4099
29.12.2015 02:00:00.000 GMT-0800,1.48700,1.48743,1.47899,1.47987,32302
29.12.2015 06:00:00.000 GMT-0800,1.47987,1.48116,1.47852,1.48069,26802.9302
29.12.2015 10:00:00.000 GMT-0800,1.48069,1.48304,1.48034,1.48125,10615.330300000001
29.12.2015 14:00:00.000 GMT-0800,1.48124,1.48264,1.48110,1.48193,9172.750199999999
29.12.2015 18:00:00.000 GMT-0800,1.48193,1.48381,1.48192,1.48332,8726.8501
29.12.2015 22:00:00.000 GMT-0800,1.48332,1.48440,1.48115,1.48363,24079.3796
30.12.2015 02:00:00.000 GMT-0800,1.48362,1.48384,1.47927,1.48120,30074.0206
30.12.2015 06:00:00.000 GMT-0800,1.48121,1.48484,1.48121,1.48257,27163.139900000002
30.12.2015 10:00:00.000 GMT-0800,1.48257,1.48349,1.48118,1.48127,13951.04
30.12.2015 14:00:00.000 GMT-0800,1.48126,1.48228,1.48077,1.48220,8711.06
30.12.2015 18:00:00.000 GMT-0800,1.48221,1.48273,1.48180,1.48224,6907.6598
30.12.2015 22:00:00.000 GMT-0800,1.48223,1.48447,1.48148,1.48244,15876.839800000002
31.12.2015 02:00:00.000 GMT-0800,1.48244,1.48411,1.48077,1.48187,25636.37
31.12.2015 06:00:00.000 GMT-0800,1.48189,1.48273,1.47325,1.47330,27312.800300000003
31.12.2015 10:00:00.000 GMT-0800,1.47333,1.47522,1.47266,1.47293,13483.1502
03.01.2016 14:00:00.000 GMT-0800,1.47336,1.47433,1.46926,1.47170,11924.6302
03.01.2016 18:00:00.000 GMT-0800,1.47171,1.47455,1.47038,1.47361,11903.7502
03.01.2016 22:00:00.000 GMT-0800,1.47361,1.47840,1.47206,1.47831,32904.889599999995
04.01.2016 02:00:00.000 GMT-0800,1.47832,1.48160,1.47340,1.47362,32933.7998
04.01.2016 06:00:00.000 GMT-0800,1.47361,1.47439,1.46630,1.46967,34595.6704
04.01.2016 10:00:00.000 GMT-0800,1.46969,1.47270,1.46944,1.47121,15775.0798
04.01.2016 14:00:00.000 GMT-0800,1.47119,1.47238,1.47054,1.47234,9620.07
04.01.2016 18:00:00.000 GMT-0800,1.47234,1.47254,1.47067,1.47197,8410.92
04.01.2016 22:00:00.000 GMT-0800,1.47196,1.47244,1.46754,1.46787,33689.9009
05.01.2016 02:00:00.000 GMT-0800,1.46784,1.46863,1.46594,1.46798,34148.33930000001
05.01.2016 06:00:00.000 GMT-0800,1.46797,1.46954,1.46381,1.46617,35710.0698
05.01.2016 10:00:00.000 GMT-0800,1.46615,1.46789,1.46595,1.46732,18363.0601
05.01.2016 14:00:00.000 GMT-0800,1.46732,1.46811,1.46621,1.46661,15162.45
05.01.2016 18:00:00.000 GMT-0800,1.46663,1.46721,1.46532,1.46555,14402.029999999999
05.01.2016 22:00:00.000 GMT-0800,1.46555,1.46621,1.46192,1.46478,35023.409700000004
06.01.2016 02:00:00.000 GMT-0800,1.46477,1.46660,1.46023,1.46414,37844.1593
06.01.2016 06:00:00.000 GMT-0800,1.46414,1.46476,1.46020,1.46208,36567.04
