BTCUSD,ETHUSD,BCHUSD,LTCUSD,ADAUSD,BATUSD,ETCUSD,XLMUSD,ZRXUSD,LINKUSD,RVNUSD,DASHUSD,ZECUSD,ALGOUSD,IOTAUSD,WAVESUSD,ATOMUSD,NEOUSD,QTUMUSD,NANOUSD,ICXUSD,ENJUSD,ONTUSD,ZILUSD,VETUSD,XTZUSD,HBARUSD,OMGUSD,MATICUSD,REPUSD,EOSUSD,DOGEUSD,KNCUSD,VTHOUSD,COMPUSD,MANAUSD,HNTUSD,MKRUSD,DAIUSD,ONEUSD,BANDUSD,STORJUSD,UNIUSD,SOLUSD,EGLDUSD,PAXGUSD,OXTUSD,ZENUSD,FILUSD,AAVEUSD,GRTUSD,SUSHIUSD,ANKRUSD,AMPUSD,CRVUSD,AXSUSD,AVAXUSD,CTSIUSD,SHIBUSDT,Date
11406.58,375.05,241.09,50.71,0.1082,0.22,5.3194,0.0776,0.3899,10.6222,0.0139,71.28,70.35,0.33,0.2819,2.4418,5.975,17.728,2.325,0.826,0.379,0.1488,0.4414,0.0775,0.0193,2.8023,0.336,9.9825,0.4068,29.21,8.3963,0.4,1.634,0.0094,255.34,0.4764,12.1875,2528.8565,1.0004,0.088,6.3961,0.8699,20.4435,34.2559,119.622,1775.49,0.3759,78.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
11336.52,373.02,238.94,50.3,0.1064,0.2201,5.3834,0.0773,0.3896,10.7019,0.014,70.73,70.8,0.328,0.2811,2.415,5.957,17.7,2.352,0.8277,0.3794,0.149,0.4561,0.0748,0.0207,2.9204,0.3386,10.0721,0.4029,28.42,8.7364,0.3978,1.509,0.0093,230.8,0.4871,12.751,2495.579,1.0006,0.0872,6.2563,0.8605,20.9437,34.4089,118.664,1779.33,0.3767,77.849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
11373.11,374.74,238.64,50.5,0.1065,0.2219,5.3902,0.0773,0.3916,10.848,0.0141,71.81,72.72,0.332,0.2821,2.415,6.09,17.759,2.352,0.8321,0.3726,0.1466,0.4522,0.0728,0.02,2.759,0.3366,10.0723,0.3628,28.65,9.2273,0.3989,1.483,0.0092,241.41,0.4729,12.7178,2581.0,1.0007,0.0894,6.3005,0.8872,21.309,36.8078,115.733,1777.63,0.3701,78.659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
11386.62,374.27,239.55,50.12,0.107,0.2221,5.4823,0.0779,0.3938,10.8275,0.0142,74.3,73.66,0.332,0.2828,2.452,6.032,17.741,2.345,0.8296,0.3753,0.1479,0.4686,0.0746,0.02,2.7724,0.3404,9.7104,0.3591,31.99,8.9907,0.3891,1.535,0.009,233.99,0.4812,12.3561,2543.3724,1.0005,0.0854,6.2892,0.8638,21.1423,36.1384,119.495,1774.31,0.3714,77.145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
11379.51,374.14,239.57,50.48,0.1063,0.2203,5.4896,0.0773,0.3872,11.2677,0.014,72.88,72.8,0.35,0.2782,2.4361,6.044,17.552,2.331,0.8208,0.3715,0.1459,0.4628,0.0687,0.0199,2.7787,0.3348,9.8174,0.3276,30.97,9.446,0.3926,1.524,0.0091,234.11,0.4484,12.7321,2637.6357,1.0013,0.0853,6.684,0.8467,21.3187,35.3448,118.982,1776.4,0.3677,76.848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
11249.34,366.81,235.05,49.57,0.1033,0.2163,5.4084,0.0762,0.3816,10.8615,0.0135,70.71,71.54,0.347,0.275,2.438,5.846,17.877,2.343,0.8,0.3677,0.1445,0.4391,0.0679,0.0214,2.7993,0.34,9.7074,0.3545,31.56,10.6341,0.3472,1.625,0.0091,242.36,0.4638,12.7273,2658.1321,1.0004,0.0846,6.7648,0.7991,21.2931,35.142,119.003,1775.85,0.3613,76.719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
11543.0,385.17,241.21,50.97,0.1088,0.2209,5.5394,0.0777,0.3933,11.3444,0.014,72.82,74.46,0.354,0.2832,2.4631,6.1,18.2,2.358,0.8371,0.3653,0.1431,0.4686,0.0727,0.025,3.0023,0.3329,9.5248,0.3623,30.2,12.3316,0.3434,1.642,0.0092,248.27,0.4583,12.3923,2655.9351,1.0013,0.0848,6.7582,0.8387,21.1633,35.4716,116.392,1770.49,0.3652,75.681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
11550.0,387.81,242.25,51.04,0.1094,0.221,5.4955,0.0781,0.4023,11.5236,0.014,72.74,74.9,0.354,0.2912,2.455,6.073,18.234,2.373,0.8405,0.371,0.1434,0.462,0.071,0.0251,2.931,0.3376,9.6275,0.3644,29.18,11.4923,0.3584,1.583,0.0092,257.13,0.4535,12.67,2646.7839,1.0013,0.0825,6.7538,0.8285,21.7596,35.4782,116.296,1776.2,0.3522,77.419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
11540.0,386.7,239.67,50.62,0.1095,0.2201,5.4229,0.0776,0.3966,11.4377,0.014,71.43,72.66,0.345,0.2895,2.4695,5.977,18.08,2.354,0.8273,0.3709,0.144,0.4532,0.0678,0.0263,2.9459,0.3598,9.5283,0.38,32.53,11.6439,0.3392,1.652,0.0093,256.13,0.4704,12.8221,2640.3728,1.0004,0.0824,6.697,0.807,22.4899,34.1814,118.092,1731.6,0.35,77.897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
11459.91,382.82,238.8,50.03,0.1106,0.2212,5.4444,0.0766,0.3916,11.2885,0.0137,71.6,72.13,0.349,0.2928,2.492,5.914,17.749,2.367,0.8263,0.3794,0.1445,0.4554,0.0726,0.0264,3.0225,0.3941,9.4493,0.3857,34.19,11.6115,0.3331,1.555,0.0093,255.13,0.4735,12.4091,2614.0223,1.0007,0.0813,6.5566,0.7738,21.9381,34.8267,117.952,1746.02,0.3463,101.905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
11459.08,382.57,241.44,50.02,0.1127,0.22,5.4516,0.0766,0.3943,11.3411,0.0138,71.69,71.52,0.347,0.291,2.5202,6.031,17.963,2.399,0.8365,0.3756,0.143,0.4581,0.0717,0.0243,2.9748,0.4166,9.3677,0.361,35.2,11.6867,0.3505,1.502,0.0093,242.7,0.4766,12.3218,2774.0954,1.0013,0.0811,6.5627,0.7841,22.1305,35.4356,118.21,1752.41,0.3489,119.315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
11486.75,384.57,245.74,50.23,0.112,0.2222,5.4429,0.0774,0.4128,11.4432,0.0137,72.77,72.04,0.353,0.2884,2.5861,6.051,17.943,2.374,0.8386,0.3706,0.1412,0.4754,0.0696,0.0233,3.005,0.3977,9.2196,0.3291,35.19,10.655,0.3447,1.591,0.0092,230.15,0.4648,11.9801,2827.919,1.0013,0.0828,6.4335,0.7777,22.4176,34.5938,118.372,1753.63,0.363,101.538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
11387.92,379.1,253.9,49.78,0.1105,0.217,5.3487,0.0766,0.4235,11.1624,0.0133,71.21,70.4,0.342,0.286,2.5042,5.962,17.65,2.338,0.8256,0.3656,0.138,0.472,0.0708,0.0235,2.9063,0.381,9.6764,0.3453,35.37,10.4063,0.3348,1.678,0.0093,228.38,0.4641,12.4313,2827.2514,1.0006,0.0833,6.4177,0.7804,22.9384,33.8647,125.607,1750.69,0.3687,92.108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
11393.93,378.65,252.53,49.71,0.1095,0.2155,5.349,0.076,0.4192,10.892,0.0132,70.66,69.39,0.338,0.2817,2.4742,5.939,17.631,2.338,0.8067,0.357,0.1384,0.4755,0.0695,0.0242,2.868,0.3715,9.364,0.3266,36.12,10.4086,0.3424,1.65,0.0093,232.59,0.4595,12.0888,2870.3807,1.0008,0.083,6.2601,0.7882,22.0217,33.6879,122.707,1736.85,0.378,88.446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
11424.39,381.26,253.97,50.01,0.1095,0.217,5.3679,0.0765,0.419,10.9933,0.0133,71.27,69.99,0.343,0.2834,2.5236,6.049,17.559,2.343,0.8079,0.3621,0.139,0.463,0.0697,0.0245,2.9666,0.3753,9.3576,0.3098,36.02,11.1042,0.3458,1.641,0.009,222.04,0.4949,12.8804,2800.0,1.0008,0.0822,6.411,0.7924,21.7526,33.1889,125.347,1752.46,0.3736,87.733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
11398.81,381.81,256.63,49.98,0.1097,0.2182,5.3635,0.076,0.4266,11.2425,0.0133,71.24,70.28,0.339,0.2878,2.5125,6.032,17.495,2.323,0.8129,0.358,0.1368,0.4453,0.067,0.0243,2.975,0.3867,9.237,0.3053,36.76,10.5779,0.3333,1.699,0.0083,224.22,0.4877,12.5037,2736.7048,1.0008,0.0819,6.7327,0.8018,22.4121,33.1874,121.913,1749.23,0.3687,82.472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
11415.18,381.96,253.63,50.35,0.1098,0.2176,5.4149,0.0758,0.4131,11.08,0.0134,71.01,69.77,0.337,0.2827,2.52,5.953,17.5,2.323,0.8013,0.3569,0.1367,0.4457,0.0671,0.024,2.895,0.3857,9.17,0.3397,38.08,10.1245,0.3163,1.649,0.0082,215.67,0.511,12.8195,2747.2079,1.0004,0.0806,6.7093,0.7937,22.252,33.5277,125.629,1747.91,0.3719,87.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
11370.16,379.5,251.1,50.47,0.109,0.2141,5.4541,0.0751,0.4002,10.8537,0.013,70.2,68.49,0.328,0.2797,2.4772,5.873,17.255,2.315,0.8038,0.3593,0.139,0.45,0.0705,0.0258,2.9207,0.3824,9.476,0.3316,37.13,9.8,0.289,1.669,0.0082,226.83,0.4961,12.756,2648.9233,1.0009,0.079,6.7334,0.8028,22.6418,34.3886,130.387,1739.77,0.3666,86.181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
11320.0,375.95,252.34,49.54,0.1078,0.2123,5.4742,0.0746,0.3942,10.8819,0.0131,69.8,69.27,0.329,0.275,2.4763,5.807,17.048,2.272,0.7964,0.3662,0.1388,0.4365,0.0722,0.0262,2.8555,0.4001,9.4522,0.3467,37.4,10.2244,0.289,1.643,0.0083,217.51,0.5155,12.9913,2686.1413,1.0002,0.079,6.5393,0.7749,22.5843,34.9309,134.231,1743.65,0.3663,86.348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
11344.0,375.17,253.75,49.71,0.1066,0.2133,5.3195,0.0745,0.39,10.75,0.0131,70.05,68.18,0.323,0.2709,2.4381,5.704,16.901,2.25,0.801,0.3608,0.1407,0.4463,0.0708,0.0273,2.8913,0.3856,9.5295,0.3425,38.38,10.3656,0.3067,1.647,0.0078,218.89,0.5094,13.1921,2777.3195,1.0008,0.0774,6.2981,0.7905,22.3967,34.6546,133.305,1737.63,0.3746,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
11426.86,379.34,259.33,49.59,0.1073,0.2147,5.4,0.0742,0.3873,10.9018,0.013,69.86,68.56,0.328,0.2734,2.5089,5.764,16.987,2.25,0.7915,0.356,0.1384,0.4553,0.0705,0.028,2.8778,0.3661,9.9345,0.3383,37.86,10.256,0.3064,1.798,0.0084,225.25,0.5088,13.2601,2747.72,1.0012,0.0787,6.3586,0.8088,21.5664,34.1092,134.433,1738.33,0.3708,86.775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
11381.09,376.55,257.12,49.55,0.1055,0.2123,5.4,0.0733,0.3776,10.6753,0.0129,69.59,67.0,0.325,0.2706,2.5,5.663,17.075,2.212,0.7831,0.3583,0.1394,0.4421,0.0728,0.0288,2.9646,0.356,9.6726,0.3403,36.65,10.0,0.3339,2.361,0.0084,235.24,0.5266,12.9766,2841.5936,1.0006,0.0795,5.8367,0.8368,21.1054,33.7479,133.45,1743.61,0.3764,88.132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
11403.89,378.95,263.26,49.99,0.1071,0.2132,5.4741,0.0739,0.3834,10.8127,0.0129,70.02,68.62,0.325,0.2736,2.5057,5.712,17.218,2.232,0.7814,0.3511,0.1353,0.4421,0.0802,0.029,2.9013,0.3597,9.4912,0.3312,37.51,9.8728,0.3314,2.707,0.0083,237.52,0.5296,13.2601,3000.0,1.0014,0.0816,5.8971,0.865,21.1123,33.7098,141.081,1736.36,0.3795,88.379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
11314.71,371.94,259.02,49.39,0.1063,0.2109,5.3542,0.0723,0.3703,10.5854,0.0127,68.69,66.75,0.31,0.268,2.6138,5.609,16.975,2.201,0.7895,0.3432,0.1347,0.4392,0.0835,0.0301,2.8883,0.3615,9.1118,0.3728,37.13,9.9718,0.3325,2.416,0.0085,235.32,0.5526,13.3834,3020.5951,1.0011,0.0846,6.0461,0.8248,21.353,34.3371,139.688,1742.87,0.3826,87.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
11401.92,376.85,262.98,49.7,0.1063,0.2119,5.3542,0.0732,0.3828,10.71,0.0128,68.84,66.63,0.32,0.2725,2.6062,5.63,17.094,2.225,0.8085,0.3428,0.1353,0.4421,0.081,0.0311,2.9014,0.3578,8.9445,0.3776,37.83,9.8687,0.3626,2.46,0.0087,236.03,0.5511,13.2698,2967.0583,1.0007,0.0859,6.0621,0.7881,21.201,35.3936,139.353,1755.92,0.3883,86.063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
11527.28,378.46,261.43,49.68,0.1069,0.2147,5.3629,0.0738,0.3896,10.84,0.0128,69.18,68.33,0.318,0.2725,2.669,5.878,17.233,2.234,0.8205,0.3414,0.1328,0.45,0.0779,0.0283,2.8693,0.3611,9.2815,0.3563,38.12,10.534,0.3662,7.0,0.0088,232.28,0.5579,13.4391,2816.9754,1.0002,0.0821,5.9991,0.7938,21.2614,36.2242,140.16,1759.99,0.398,86.556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
11502.53,377.75,261.89,49.4,0.1064,0.2131,5.3922,0.0741,0.3988,10.7334,0.0127,69.75,68.17,0.313,0.2768,2.6867,5.764,17.213,2.224,0.803,0.3378,0.1338,0.4468,0.0778,0.0307,2.8662,0.3475,9.318,0.3782,36.3,10.7535,0.3444,6.25,0.0087,257.12,0.5474,13.3934,2751.3145,1.0002,0.0824,5.9671,0.775,21.1741,35.7483,139.473,1756.66,0.3852,85.442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
11509.17,378.08,263.85,49.78,0.1067,0.2127,5.3922,0.0744,0.4021,10.7799,0.0127,69.86,68.89,0.313,0.2804,2.7097,5.771,17.309,2.235,0.8061,0.3438,0.1367,0.4369,0.0849,0.0307,2.809,0.3549,9.4095,0.4165,36.84,10.5527,0.3618,4.773,0.0087,250.06,0.5407,12.9142,2850.2971,1.0009,0.0771,6.0228,0.6914,20.982,37.24,139.103,1756.26,0.3895,85.149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
11324.86,369.5,252.33,47.09,0.1042,0.2105,5.3601,0.073,0.393,10.4772,0.0124,66.81,64.29,0.301,0.2692,2.6734,5.496,16.961,2.148,0.8152,0.3461,0.1348,0.4434,0.0796,0.0288,2.87,0.3446,9.24,0.4074,36.84,10.1736,0.3279,5.35,0.0087,262.18,0.5371,13.3139,2857.1456,1.0002,0.0764,5.833,0.7095,21.3615,36.6242,142.613,1760.19,0.3779,85.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
11376.72,369.69,255.37,46.89,0.1039,0.209,5.3601,0.0738,0.4047,10.5797,0.0125,65.87,63.34,0.307,0.2668,2.7627,5.463,16.923,2.161,0.8005,0.3381,0.132,0.4434,0.0805,0.0286,2.8422,0.3465,9.6711,0.4142,36.34,10.4502,0.3461,4.94,0.0087,260.88,0.536,12.5502,2880.237,1.001,0.0796,5.7855,0.6926,22.6645,36.923,141.069,1757.71,0.3719,85.321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
11334.99,367.32,252.2,47.1,0.1032,0.208,5.3601,0.0742,0.395,10.669,0.0126,65.87,63.08,0.301,0.2699,3.2384,5.442,17.012,2.137,0.8037,0.3394,0.1356,0.4369,0.0823,0.0307,2.8265,0.3414,9.7142,0.3891,35.8,9.2473,0.3349,5.563,0.0086,293.12,0.5381,12.6249,2842.3647,1.0002,0.0801,5.6265,0.7097,22.9941,36.7446,140.428,1760.0,0.3755,83.189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
11320.0,365.57,250.29,47.26,0.1037,0.2074,5.4196,0.0758,0.3971,10.7325,0.0127,66.08,62.15,0.299,0.2673,2.9976,5.456,17.001,2.183,0.8018,0.3409,0.1329,0.4383,0.0782,0.0297,2.8612,0.3452,9.7497,0.3507,36.32,9.2906,0.3462,4.05,0.0085,305.15,0.5579,12.8999,2910.5915,1.0002,0.0789,5.5571,0.7121,23.523,36.9797,140.739,1754.06,0.3758,86.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
11327.07,365.65,250.06,47.64,0.1044,0.2078,5.3449,0.079,0.3903,10.605,0.0128,66.11,62.46,0.299,0.2658,2.951,5.403,17.045,2.176,0.8008,0.3385,0.1322,0.4393,0.0756,0.0287,2.8435,0.3363,9.9588,0.3384,36.14,9.0163,0.355,3.893,0.0085,311.72,0.5784,12.843,2853.5491,1.0009,0.0796,5.5571,0.7079,23.4522,37.3496,135.128,1754.9,0.3763,85.813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
11371.46,367.97,251.6,47.47,0.1062,0.2092,5.3141,0.083,0.3875,10.6659,0.0127,65.91,63.06,0.307,0.2643,3.1316,5.366,17.012,2.176,0.7946,0.3264,0.1288,0.4519,0.0717,0.0269,2.8698,0.3425,9.6313,0.308,37.6,9.223,0.3628,3.439,0.0082,316.69,0.5619,12.9602,2746.7508,1.0001,0.08,5.6612,0.7087,23.1667,35.9406,140.331,1774.41,0.3832,86.497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
11352.2,368.25,250.31,47.41,0.1065,0.2092,5.3141,0.0816,0.3874,10.6103,0.0128,66.31,63.2,0.312,0.266,3.0161,5.47,17.242,2.204,0.7946,0.3202,0.1284,0.4462,0.0751,0.0282,2.8446,0.3467,9.3334,0.3529,37.12,9.1384,0.3555,3.695,0.0082,315.34,0.5434,13.2854,2642.1908,1.0003,0.0777,5.429,0.7449,22.7091,37.0475,134.914,1766.94,0.396,86.965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
11345.0,368.18,249.14,47.35,0.107,0.2151,5.4478,0.0817,0.3886,10.5972,0.0128,66.3,62.92,0.314,0.272,3.0223,5.439,17.25,2.18,0.8089,0.3148,0.1274,0.4535,0.074,0.0282,2.9201,0.3423,9.5935,0.3482,38.31,12.9906,0.3437,3.401,0.0083,321.42,0.5467,13.0884,2627.3648,1.0009,0.0767,5.244,0.7507,24.3378,36.9669,131.275,1766.44,0.3995,85.326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
11343.46,367.92,245.36,47.03,0.1063,0.2145,5.3306,0.0807,0.3769,10.5024,0.0127,66.37,62.07,0.313,0.269,3.0466,5.396,17.149,2.183,0.8099,0.3156,0.1266,0.4597,0.0731,0.0273,2.8693,0.3411,10.2439,0.3643,39.87,12.7889,0.3452,3.38,0.0082,325.13,0.539,13.0601,2672.6579,1.0008,0.075,5.4294,0.759,24.9747,39.684,125.853,1775.96,0.3952,82.861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
11349.53,366.82,243.62,46.86,0.1056,0.2127,5.35,0.0808,0.381,10.5122,0.0127,66.41,61.75,0.314,0.2672,3.16,5.412,17.113,2.157,0.8008,0.3196,0.127,0.4466,0.0741,0.0266,2.9353,0.3529,10.1915,0.382,40.0,14.5498,0.353,3.702,0.0082,313.57,0.5291,13.0107,2713.0689,1.0003,0.0739,5.2399,0.7322,25.4418,39.8834,136.577,1778.38,0.392,84.072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
11365.93,368.24,243.96,46.86,0.1062,0.2147,5.3141,0.0817,0.383,10.6249,0.0128,66.54,63.07,0.314,0.2681,3.1879,5.476,17.17,2.176,0.8033,0.3191,0.1271,0.4465,0.0736,0.0272,2.9088,0.3398,10.0088,0.379,41.84,13.66,0.3342,5.244,0.0081,311.19,0.5516,13.115,2653.3969,1.0009,0.0736,5.0835,0.7662,24.8643,39.5231,134.129,1783.66,0.4029,84.791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
11377.61,368.67,245.58,47.12,0.1059,0.2153,5.3141,0.0816,0.3925,10.7,0.0128,66.58,62.65,0.311,0.2744,3.1952,5.462,17.471,2.18,0.7957,0.3262,0.1278,0.4614,0.0742,0.0281,2.9058,0.3384,10.262,0.3675,40.73,13.3445,0.3387,5.145,0.0078,303.09,0.5197,13.034,2630.2936,1.0011,0.0751,5.0163,0.7462,24.8635,40.0465,134.403,1783.24,0.4011,88.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
11456.7,373.73,248.91,47.49,0.106,0.217,5.4695,0.0812,0.3968,10.8528,0.0129,66.91,63.43,0.315,0.2719,3.2151,5.598,17.659,2.206,0.8051,0.3284,0.1271,0.4756,0.0723,0.0266,2.8892,0.3362,9.7351,0.3458,40.56,13.0915,0.3454,4.81,0.0074,309.03,0.525,13.0662,2638.2969,1.0011,0.0723,5.0451,0.7605,24.5984,39.5084,138.783,1781.46,0.4046,86.109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
11427.12,372.78,247.59,47.54,0.1061,0.2149,5.3166,0.0808,0.3941,10.7637,0.0128,67.02,62.7,0.312,0.2719,3.1515,5.608,17.542,2.189,0.8146,0.3244,0.1279,0.4787,0.074,0.0274,2.9176,0.3269,9.4436,0.3561,40.66,11.9676,0.3392,4.6,0.0077,303.36,0.5208,12.9764,2628.2898,1.0009,0.0695,5.0083,0.7508,25.5409,40.0796,134.265,1777.49,0.3903,85.101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
11451.7,375.97,249.29,47.55,0.1065,0.2145,5.4492,0.0802,0.3891,10.8252,0.0128,66.75,63.26,0.311,0.2733,3.1235,5.676,17.46,2.215,0.8232,0.3214,0.1286,0.4863,0.0786,0.029,3.0624,0.3259,9.6289,0.3599,41.5,12.0924,0.333,4.316,0.0076,286.85,0.5373,12.8925,2778.7688,1.0001,0.0717,5.0261,0.7743,26.5498,38.5393,133.366,1778.6,0.3982,84.064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
11443.38,375.95,247.77,47.45,0.1066,0.2152,5.3166,0.0799,0.3895,10.8807,0.0127,67.03,63.72,0.313,0.2725,3.0602,5.719,17.501,2.21,0.8172,0.3188,0.1275,0.4781,0.0778,0.0288,3.0157,0.3109,9.4339,0.3546,42.29,10.4466,0.3344,4.539,0.0076,309.94,0.5277,12.9743,2712.1365,1.0001,0.0702,5.1425,0.7808,26.1695,38.6306,133.254,1778.48,0.3967,86.139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
11512.05,378.01,249.42,47.54,0.1075,0.2145,5.3605,0.0796,0.388,10.9299,0.0127,67.26,64.35,0.315,0.2733,3.0874,5.747,17.376,2.208,0.8184,0.3169,0.1272,0.4633,0.0764,0.029,2.9928,0.3221,7.8801,0.3555,40.21,10.9763,0.3377,4.278,0.0078,338.16,0.5383,12.7317,2708.4772,1.0002,0.0673,5.0863,0.7853,26.5969,39.5047,137.968,1777.09,0.3935,85.722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
11425.83,373.2,246.04,46.84,0.1063,0.21,5.477,0.0806,0.3842,10.6699,0.0126,66.27,62.4,0.312,0.2675,2.9859,5.629,17.264,2.18,0.8189,0.3233,0.126,0.4697,0.0779,0.0291,3.08,0.3175,8.1824,0.3568,40.39,11.0993,0.3219,4.534,0.0078,342.71,0.5357,12.4762,2693.0588,1.0,0.0659,5.2456,0.7908,26.8206,38.7487,136.001,1780.91,0.3891,86.059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
11465.23,375.11,246.67,47.01,0.1066,0.2115,5.2457,0.0827,0.3843,10.746,0.0125,66.75,62.78,0.308,0.2681,2.9769,5.613,17.29,2.179,0.8204,0.3224,0.1272,0.4612,0.0804,0.0294,3.0121,0.3166,7.3333,0.3764,40.23,10.5512,0.305,4.197,0.0077,329.65,0.5476,12.3022,2670.8662,1.0,0.0666,5.1048,0.7813,28.4934,38.7571,140.665,1777.13,0.3846,84.647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
11483.18,376.21,248.35,47.31,0.1077,0.2126,5.2457,0.0849,0.3872,10.7414,0.0126,66.77,63.34,0.31,0.277,3.0074,5.635,17.308,2.192,0.8199,0.32,0.1265,0.4896,0.0752,0.0274,3.05,0.3216,8.1937,0.3989,40.01,10.4147,0.3192,4.089,0.0077,335.83,0.5488,12.347,2671.6166,0.9999,0.0663,5.2422,0.7672,27.8052,38.2587,139.453,1780.63,0.3821,81.645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
11802.21,383.53,251.5,48.3,0.109,0.2161,5.33,0.0867,0.3955,11.0,0.0127,71.59,65.62,0.313,0.2795,2.944,5.641,17.634,2.221,0.8322,0.3292,0.1253,0.4823,0.0763,0.028,2.9572,0.3259,8.1692,0.3737,41.59,9.8376,0.3159,4.125,0.0078,337.53,0.553,12.4927,2670.2225,1.0,0.0665,4.9912,0.7668,27.6741,37.7484,139.532,1778.47,0.3828,82.086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
11691.83,379.18,250.15,48.09,0.11,0.2154,5.269,0.0855,0.393,11.0,0.0127,76.44,63.68,0.311,0.2779,2.95,5.573,17.473,2.224,0.8318,0.338,0.1261,0.4816,0.0728,0.0258,3.0074,0.3253,8.4304,0.3842,40.75,10.6203,0.3113,4.1,0.0076,330.72,0.5604,12.4251,2635.9591,1.0009,0.0672,5.067,0.7606,28.3174,37.4177,137.86,1779.08,0.384,82.867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
