BTCUSD,ETHUSD,BCHUSD,LTCUSD,ADAUSD,BATUSD,ETCUSD,XLMUSD,ZRXUSD,LINKUSD,RVNUSD,DASHUSD,ZECUSD,ALGOUSD,IOTAUSD,WAVESUSD,ATOMUSD,NEOUSD,QTUMUSD,NANOUSD,ICXUSD,ENJUSD,ONTUSD,ZILUSD,VETUSD,XTZUSD,HBARUSD,OMGUSD,MATICUSD,REPUSD,EOSUSD,DOGEUSD,KNCUSD,VTHOUSD,COMPUSD,MANAUSD,HNTUSD,MKRUSD,DAIUSD,ONEUSD,BANDUSD,STORJUSD,UNIUSD,SOLUSD,EGLDUSD,PAXGUSD,OXTUSD,ZENUSD,FILUSD,AAVEUSD
11683.82666667,413.34,290.21666667,55.75666667,0.13793333,0.26773333,6.85453333,0.10023333,0.45616667,17.44763333,0.02516667,91.42666667,84.30666667,0.66033333,0.38163333,3.16196667,6.19566667,14.457,2.82333333,1.1618,0.6433,0.2257,0.47856667,0.0176,0.0095,2.37036667,0.08346667,5.82063333,0.1165,26.0,3.8228,0.05476667,2.717,0.01493333,561.77,1.29853333,18.81206667,5348.11933333,1.00063333,0.12466667,15.88973333,1.49973333,26.90163333,33.8855,86.51666667,1896.77,0.3517,92.103,0.0,0.0
11750.22,423.16666667,293.59,56.59666667,0.139,0.26783333,6.88436667,0.10216667,0.45646667,17.08016667,0.0252,92.03333333,85.44333333,0.676,0.38456667,3.24813333,6.18166667,14.78066667,2.92833333,1.1528,0.62903333,0.22263333,0.47966667,0.01786667,0.00953333,2.3386,0.08526667,5.91103333,0.12043333,26.31333333,3.81523333,0.05456667,2.70533333,0.01493333,564.22333333,1.32553333,18.70773333,5375.07723333,1.00023333,0.12676667,15.38426667,1.5356,27.3722,34.53063333,87.996,1894.29,0.34923333,91.61933333,0.0,0.0
11745.31666667,424.14666667,293.24666667,56.42,0.13893333,0.26963333,6.87183333,0.10363333,0.4625,17.03366667,0.0253,91.76,84.76666667,0.695,0.3904,3.3707,6.281,15.064,3.00166667,1.16266667,0.6085,0.21733333,0.47513333,0.018,0.00956667,2.3446,0.08806667,5.97673333,0.12533333,27.1,3.81593333,0.05453333,2.71333333,0.01536667,588.99,1.3557,18.9034,5290.0101,1.00046667,0.12736667,15.19936667,1.5549,27.52586667,35.38493333,89.343,1893.78333333,0.34586667,91.03833333,0.0,0.0
11748.55666667,429.52666667,293.63666667,56.66666667,0.1391,0.27346667,6.8761,0.1047,0.47393333,16.96966667,0.02533333,91.38,84.92333333,0.71266667,0.39196667,3.49663333,6.29366667,15.30733333,3.085,1.1651,0.59096667,0.21213333,0.46906667,0.01826667,0.00953333,2.3688,0.08943333,5.94013333,0.12703333,27.19333333,3.8452,0.05463333,2.711,0.0156,621.18,1.3861,19.08266667,5321.29783333,1.0007,0.1271,15.2962,1.58496667,28.0538,36.322,90.30133333,1889.62333333,0.3517,90.717,0.0,0.0
11779.99666667,435.56666667,294.95,57.03333333,0.13913333,0.2747,6.8998,0.10466667,0.4872,16.9136,0.02516667,91.71333333,85.17333333,0.69733333,0.3966,3.6281,6.23033333,15.239,3.063,1.1646,0.58146667,0.2088,0.45843333,0.01836667,0.00963333,2.39693333,0.09176667,5.9724,0.12636667,26.73666667,3.87346667,0.05433333,2.74566667,0.01586667,632.19333333,1.38056667,18.9996,5317.31363333,1.0013,0.1224,15.07753333,1.56163333,28.1678,37.31606667,92.44566667,1890.43333333,0.34893333,90.336,0.0,0.0
11780.55,439.04666667,294.57,57.07333333,0.13886667,0.2758,6.89493333,0.10443333,0.51133333,16.87736667,0.0249,91.77,85.13666667,0.66733333,0.40353333,3.5536,6.13033333,15.05966667,3.06366667,1.15236667,0.58206667,0.20873333,0.4549,0.0187,0.0097,2.41016667,0.0909,5.95433333,0.1245,25.71666667,3.9409,0.05386667,2.80033333,0.01576667,642.92666667,1.40896667,18.7004,5360.04636667,1.00143333,0.11893333,14.56623333,1.5494,28.088,38.27406667,92.46233333,1892.77,0.34483333,91.07866667,0.0,0.0
11828.29333333,439.71666667,296.06,57.31333333,0.13836667,0.27586667,6.9219,0.1046,0.52396667,16.77976667,0.02453333,92.48666667,85.40333333,0.63866667,0.40593333,3.5075,6.06033333,15.00133333,3.063,1.1438,0.59033333,0.2118,0.44906667,0.0189,0.00986667,2.4173,0.0893,5.92376667,0.12263333,24.50333333,3.98006667,0.05426667,2.868,0.01576667,640.01,1.45746667,18.41473333,5379.64046667,1.00156667,0.11283333,14.52173333,1.53283333,27.8165,39.20083333,92.47933333,1896.61333333,0.33453333,91.963,0.0,0.0
11858.41666667,438.45,295.78666667,57.22,0.13826667,0.2784,6.92456667,0.10446667,0.53216667,16.81263333,0.02433333,92.66666667,85.51333333,0.63833333,0.40686667,3.4589,6.07666667,14.90633333,3.104,1.13943333,0.5948,0.21456667,0.44106667,0.01913333,0.0101,2.43456667,0.0885,6.03163333,0.12366667,24.25333333,4.0263,0.05513333,2.86733333,0.01563333,652.22,1.4928,18.16456667,5384.27433333,1.00143333,0.111,14.49703333,1.49253333,27.874,39.3116,92.172,1899.45,0.3329,92.682,0.0,0.0
11882.84666667,437.19333333,296.81333333,57.46,0.13816667,0.2772,6.98953333,0.1044,0.5236,17.03963333,0.02423333,92.88666667,85.42333333,0.64066667,0.41113333,3.39186667,6.07333333,14.95966667,3.12233333,1.13253333,0.60413333,0.2166,0.434,0.01936667,0.0105,2.46303333,0.0887,6.08093333,0.12243333,24.39,4.0064,0.05566667,2.84366667,0.0156,658.73666667,1.49556667,18.07866667,5310.40886667,1.0012,0.1101,14.74463333,1.43363333,28.09346667,38.38163333,92.54066667,1903.00333333,0.33063333,92.98433333,0.0,0.0
11873.09333333,435.99666667,299.34,58.08,0.13916667,0.27686667,7.09373333,0.10513333,0.51773333,17.8099,0.02446667,92.95333333,85.40333333,0.66,0.42403333,3.46623333,6.13,15.11066667,3.16066667,1.1295,0.60163333,0.21793333,0.43146667,0.0194,0.0107,2.46726667,0.08793333,6.1754,0.12186667,25.27,4.0367,0.0549,2.831,0.0157,667.47,1.4677,18.16236667,5249.3333,1.0016,0.11026667,14.9795,1.32686667,28.22193333,37.06463333,92.23233333,1904.23666667,0.32916667,92.91233333,0.0,0.0
11853.21666667,434.15,302.72333333,59.04333333,0.13926667,0.2764,7.19126667,0.106,0.50826667,18.71546667,0.0245,93.84333333,85.92666667,0.65066667,0.4337,3.4717,6.12133333,15.25266667,3.14466667,1.1259,0.61546667,0.22036667,0.4374,0.01956667,0.01093333,2.4907,0.08716667,6.13953333,0.1315,25.82333333,4.08016667,0.0534,2.858,0.01603333,664.41,1.45603333,17.89576667,5232.41573333,1.0017,0.1084,15.3482,1.22793333,28.13646667,36.8591,91.47833333,1900.24333333,0.3257,92.53233333,0.0,0.0
11855.65666667,433.52666667,304.68666667,59.88333333,0.13936667,0.27623333,7.21973333,0.10686667,0.50226667,19.2362,0.02446667,94.31666667,86.13,0.648,0.43136667,3.4973,6.118,15.30133333,3.13233333,1.12196667,0.61753333,0.22216667,0.44176667,0.01983333,0.01106667,2.4816,0.085,6.29476667,0.14876667,26.64,4.0599,0.05196667,2.86666667,0.01636667,653.86666667,1.43243333,17.57166667,5196.55856667,1.0017,0.10486667,15.42706667,1.12853333,28.29336667,37.21186667,90.19033333,1893.57666667,0.32426667,92.23866667,0.0,0.0
11877.13333333,430.46,305.19666667,60.47,0.13863333,0.2757,7.18813333,0.10673333,0.49646667,19.2039,0.02433333,94.62333333,85.74666667,0.63566667,0.4275,3.47446667,6.07133333,15.25433333,3.10633333,1.1224,0.6353,0.22096667,0.447,0.02023333,0.01126667,2.45643333,0.0847,6.32043333,0.1655,27.25333333,4.03816667,0.0512,2.91966667,0.01643333,650.61333333,1.4292,17.00056667,5135.20856667,1.00126667,0.10583333,15.3939,1.04476667,28.0379,37.8302,88.60466667,1888.20333333,0.3168,92.98933333,0.0,0.0
11885.59666667,428.66666667,305.67,61.02,0.13856667,0.27633333,7.18823333,0.10686667,0.49706667,19.30503333,0.0249,94.48333333,85.33,0.63966667,0.42433333,3.4538,6.034,15.19,3.10233333,1.1241,0.64506667,0.21876667,0.44786667,0.02036667,0.01133333,2.421,0.0831,6.42963333,0.17953333,27.89333333,3.98293333,0.05116667,2.98666667,0.01636667,643.35333333,1.42213333,17.0921,5047.72886667,1.001,0.10793333,15.19386667,1.01546667,27.3253,38.9002,87.96433333,1884.18,0.30983333,94.323,0.0,0.0
11851.54,423.97333333,305.50666667,61.22666667,0.13806667,0.2764,7.15673333,0.10606667,0.49623333,19.22563333,0.02516667,94.26,84.46666667,0.636,0.4221,3.60896667,5.96733333,15.10666667,3.07466667,1.12546667,0.65326667,0.21686667,0.4502,0.02046667,0.01156667,2.37773333,0.0833,6.5458,0.17846667,27.57333333,4.02476667,0.0509,3.09766667,0.0162,638.54666667,1.4327,17.25143333,5022.51226667,1.0009,0.11173333,15.00456667,1.0291,26.38733333,40.17303333,87.478,1883.36333333,0.30313333,96.54333333,0.0,0.0
11829.65,425.46333333,304.95333333,61.45333333,0.13776667,0.2878,7.15936667,0.10643333,0.50643333,19.31563333,0.02556667,94.28666667,84.45,0.63966667,0.42063333,3.76653333,5.96066667,15.113,3.06966667,1.12713333,0.6457,0.2155,0.45006667,0.02003333,0.01156667,2.3545,0.08263333,6.86873333,0.17813333,27.56333333,4.0481,0.05113333,3.18866667,0.01636667,633.67666667,1.41986667,17.48913333,5014.97183333,1.0012,0.11513333,14.8819,1.0799,26.02393333,41.062,87.93766667,1884.56,0.30256667,99.43166667,0.0,0.0
11814.23,426.34,303.19333333,61.40333333,0.1372,0.3006,7.13783333,0.10653333,0.51596667,18.9826,0.0255,93.78333333,83.78,0.63033333,0.417,3.96373333,6.00666667,15.154,3.14766667,1.1296,0.63196667,0.21416667,0.4506,0.0193,0.0112,2.33776667,0.08233333,7.27393333,0.1611,27.31,4.04703333,0.0511,3.30466667,0.0167,636.99666667,1.43776667,17.569,5072.24676667,1.0011,0.11883333,14.7363,1.13446667,26.2626,40.7355,87.15466667,1888.71666667,0.30426667,102.16833333,0.0,0.0
11869.42,431.54,305.36,62.55,0.1378,0.31723333,7.1947,0.1102,0.55446667,18.94043333,0.02576667,94.3,84.57333333,0.632,0.4217,4.02603333,6.12666667,15.36066667,3.26266667,1.14456667,0.62946667,0.21296667,0.44816667,0.0186,0.01066667,2.36043333,0.08156667,7.42183333,0.16263333,26.42666667,4.03003333,0.05173333,3.45566667,0.0171,649.95,1.45056667,17.6436,5154.47796667,1.0012,0.1195,14.6288,1.1366,26.45463333,40.05116667,85.91933333,1890.36,0.3061,104.12633333,0.0,0.0
11864.92333333,429.91,305.4,63.05,0.1382,0.32423333,7.20596667,0.1123,0.57636667,18.95043333,0.0259,94.12333333,84.23333333,0.64233333,0.4203,4.15453333,6.18066667,15.597,3.361,1.1577,0.63183333,0.2133,0.44463333,0.01853333,0.01043333,2.3801,0.0808,7.40486667,0.15883333,25.40333333,3.98576667,0.05213333,3.43733333,0.01723333,651.59333333,1.4737,17.8314,5177.70783333,1.0012,0.1183,14.29896667,1.1613,26.7693,39.9075,83.41766667,1890.09333333,0.30803333,104.618,0.0,0.0
11862.4,428.12333333,306.22666667,63.60666667,0.13856667,0.329,7.30033333,0.1139,0.60433333,18.97213333,0.026,94.94666667,84.22333333,0.651,0.42193333,4.3178,6.19066667,15.824,3.42533333,1.17446667,0.63213333,0.2134,0.44286667,0.01876667,0.0105,2.3865,0.07993333,7.24006667,0.1685,24.77,3.96973333,0.0525,3.41333333,0.017,651.71,1.4746,18.01963333,5199.04816667,1.00153333,0.11673333,14.15693333,1.2143,26.95383333,39.6543,81.133,1887.72333333,0.30666667,105.36333333,0.0,0.0
11861.89,426.35,308.28333333,63.77333333,0.13993333,0.32516667,7.37506667,0.1137,0.59676667,19.13303333,0.02626667,96.13,84.38666667,0.65533333,0.4208,4.49846667,6.16733333,16.01033333,3.46266667,1.19933333,0.63166667,0.21406667,0.44273333,0.019,0.01073333,2.38343333,0.07926667,7.06426667,0.17013333,24.45666667,3.933,0.0528,3.33233333,0.0167,647.37333333,1.467,18.1967,5198.07356667,1.0017,0.11826667,14.311,1.2703,26.82236667,39.72203333,80.028,1886.73,0.3053,104.896,0.0,0.0
12057.39333333,431.14,312.98666667,64.15666667,0.14073333,0.3191,7.44353333,0.11293333,0.58756667,18.9728,0.0261,97.75333333,85.29333333,0.63,0.4178,4.5364,6.097,16.245,3.45266667,1.21006667,0.6255,0.21713333,0.4468,0.0192,0.01096667,2.40083333,0.07863333,6.90336667,0.1753,24.26666667,3.9214,0.0528,3.37166667,0.0165,655.32333333,1.45253333,18.4173,5259.00576667,1.0015,0.1247,14.65623333,1.29523333,26.40746667,40.0279,79.713,1886.16333333,0.3034,104.29266667,0.0,0.0
12233.01,435.67,318.90333333,65.47333333,0.14203333,0.3111,7.4433,0.11343333,0.57276667,18.9899,0.0262,98.55666667,86.4,0.61666667,0.4151,4.55873333,6.067,16.44966667,3.41133333,1.23076667,0.6224,0.21996667,0.44846667,0.01943333,0.01116667,2.40713333,0.07993333,6.72826667,0.17136667,24.05,3.92193333,0.0533,3.348,0.01626667,667.24,1.43966667,18.49136667,5335.78236667,1.00153333,0.13083333,14.64033333,1.2197,25.81266667,41.05483333,80.02666667,1888.75,0.30316667,103.161,0.0,0.0
12358.05333333,436.49,319.89666667,66.46666667,0.1412,0.31236667,7.4156,0.1129,0.56436667,18.16143333,0.02593333,97.96,86.65666667,0.598,0.41213333,4.50336667,5.98366667,16.631,3.39833333,1.23163333,0.61706667,0.2211,0.4507,0.0195,0.01116667,2.4128,0.08013333,6.4765,0.1637,25.98666667,3.9478,0.0536,3.327,0.0162,666.24333333,1.4358,18.1889,5459.54103333,1.00096667,0.13863333,14.20153333,1.14286667,25.66936667,41.6872,79.866,1889.16333333,0.30706667,102.93166667,0.0,0.0
12315.44333333,433.11666667,320.13333333,67.27333333,0.1415,0.32533333,7.5033,0.11406667,0.57183333,17.64296667,0.02623333,97.66666667,86.99666667,0.594,0.41423333,4.42626667,5.99333333,16.79833333,3.45166667,1.24436667,0.61633333,0.22006667,0.4512,0.01946667,0.01106667,2.4173,0.08096667,6.32523333,0.16126667,28.34333333,3.9481,0.05393333,3.33366667,0.01626667,656.71333333,1.4414,17.71546667,5576.83356667,1.00126667,0.14633333,13.9234,1.09226667,25.6982,42.2388,79.46633333,1888.05333333,0.3138,102.72266667,0.0,0.0
12288.26333333,430.19666667,318.55333333,66.94666667,0.14086667,0.34313333,7.57823333,0.11396667,0.5785,17.0371,0.02626667,97.16666667,87.36333333,0.58666667,0.41463333,4.3056,5.951,16.86266667,3.47533333,1.25263333,0.60903333,0.21873333,0.45556667,0.01946667,0.01096667,2.42013333,0.07983333,6.26636667,0.15616667,30.59333333,3.91073333,0.054,3.319,0.0164,645.42,1.43096667,17.37443333,5579.7233,1.00083333,0.15146667,13.44603333,1.08026667,25.87806667,42.18773333,78.443,1880.97,0.32056667,103.758,0.0,0.0
12247.59666667,428.96,316.47666667,65.93333333,0.1399,0.3537,7.61666667,0.113,0.57963333,16.70863333,0.0264,96.59,86.9,0.58133333,0.4071,4.27156667,5.89066667,16.805,3.45866667,1.30516667,0.60676667,0.2189,0.45576667,0.0195,0.011,2.4223,0.08023333,6.4514,0.15333333,30.81,3.8513,0.05423333,3.286,0.01636667,645.93333333,1.42173333,17.35886667,5494.21156667,1.00093333,0.15453333,13.55953333,1.07633333,25.9177,42.898,77.752,1874.27333333,0.3231,104.719,0.0,0.0
12125.20666667,425.63,311.22333333,65.39,0.13806667,0.35013333,7.48993333,0.1109,0.5685,16.44926667,0.02606667,94.94,85.63333333,0.57366667,0.39753333,4.1984,5.785,16.46633333,3.378,1.32486667,0.6042,0.21813333,0.45153333,0.01936667,0.01086667,2.3907,0.08093333,6.6278,0.14743333,30.13666667,3.80913333,0.05453333,3.286,0.0161,661.17333333,1.40836667,17.53033333,5365.83673333,1.00033333,0.15613333,13.47286667,1.06066667,25.9434,43.2405,77.836,1868.97666667,0.31983333,105.42933333,0.0,0.0
12032.76333333,424.05,307.91666667,65.48333333,0.13703333,0.34636667,7.38526667,0.1095,0.55543333,16.19406667,0.02576667,93.90666667,84.27333333,0.56833333,0.3919,4.16653333,5.75,16.29333333,3.326,1.3371,0.60506667,0.21786667,0.44403333,0.0193,0.01096667,2.38066667,0.08406667,6.51546667,0.14926667,29.57333333,3.79016667,0.0546,3.35766667,0.01583333,683.19,1.41526667,17.81086667,5321.64633333,1.00053333,0.16266667,13.41693333,1.05983333,25.816,43.0889,78.59,1865.45666667,0.32136667,106.24966667,0.0,0.0
11960.73333333,422.34333333,305.19333333,65.89,0.1369,0.34696667,7.3087,0.10876667,0.5553,16.3121,0.02556667,93.20666667,83.74,0.564,0.39383333,4.12363333,5.779,16.22033333,3.30033333,1.30513333,0.6007,0.21666667,0.4393,0.01926667,0.0109,2.35063333,0.0857,6.48153333,0.14633333,29.17,3.78133333,0.05453333,3.43266667,0.01556667,706.69666667,1.42093333,17.91156667,5282.4797,1.0005,0.16326667,13.1413,1.04453333,25.85843333,42.74966667,80.48966667,1866.16666667,0.32526667,106.863,0.0,0.0
11925.48333333,420.67333333,302.94333333,64.89,0.1353,0.3435,7.2235,0.10736667,0.55006667,16.00493333,0.02546667,92.35333333,82.41,0.56133333,0.39473333,4.12736667,5.77266667,16.13533333,3.252,1.2817,0.59636667,0.2152,0.4307,0.01966667,0.0112,2.35153333,0.0897,6.345,0.1394,28.89666667,3.7995,0.05446667,3.394,0.01536667,724.41666667,1.41616667,17.806,5297.2685,1.00093333,0.15873333,12.72036667,1.031,25.99823333,41.08623333,83.24066667,1868.06666667,0.32986667,107.73666667,0.0,0.0
11870.5,417.09333333,299.98333333,63.73333333,0.13396667,0.3405,7.15283333,0.10566667,0.54126667,15.82883333,0.02496667,91.31333333,81.02,0.55066667,0.38806667,4.0761,5.66533333,16.05066667,3.19766667,1.262,0.59846667,0.21373333,0.42293333,0.01996667,0.01133333,2.33503333,0.09066667,6.37413333,0.12646667,28.99,3.86083333,0.0543,3.337,0.0154,736.36,1.41366667,17.76613333,5305.13706667,1.00056667,0.14656667,12.84173333,1.082,26.1794,39.54193333,85.45066667,1871.7,0.3323,108.04933333,0.0,0.0
11833.37,414.09333333,297.67,62.9,0.13246667,0.33583333,7.09733333,0.1043,0.52996667,15.941,0.02436667,90.49666667,79.68333333,0.54866667,0.3806,4.02206667,5.575,16.002,3.15666667,1.24086667,0.5973,0.2114,0.41866667,0.02016667,0.0115,2.31953333,0.09303333,6.29253333,0.12573333,29.13666667,3.96266667,0.05416667,3.30633333,0.0155,742.41666667,1.4249,17.8527,5340.65956667,1.0008,0.1455,12.97206667,1.13616667,26.60946667,37.5932,86.892,1871.88666667,0.33363333,107.649,0.0,0.0
11799.18333333,412.25666667,295.98,62.65666667,0.1324,0.33686667,7.0724,0.104,0.52606667,16.3382,0.0239,90.86666667,79.44,0.56466667,0.37666667,3.976,5.56733333,16.15066667,3.24533333,1.2328,0.593,0.20956667,0.42206667,0.02006667,0.0115,2.29063333,0.09056667,6.1848,0.1235,29.17333333,4.0635,0.0537,3.38666667,0.01553333,754.74666667,1.44216667,17.95066667,5333.49926667,1.00083333,0.14606667,13.26086667,1.1529,26.76026667,37.27813333,86.784,1869.45,0.33616667,106.96466667,0.0,0.0
11744.16,406.33,291.69666667,61.51333333,0.1309,0.3272,6.95753333,0.1026,0.51786667,16.42956667,0.02356667,90.11666667,77.75,0.56866667,0.3744,3.9002,5.561,16.02933333,3.28166667,1.1971,0.5848,0.20976667,0.425,0.0201,0.01153333,2.27433333,0.09086667,6.15193333,0.13113333,28.96333333,4.1683,0.05363333,3.418,0.01553333,772.89333333,1.446,17.93483333,5347.9669,1.00123333,0.14676667,13.14616667,1.04256667,26.764,36.98723333,89.32066667,1866.4,0.335,105.84333333,0.0,0.0
11712.17333333,404.53333333,290.37,61.12333333,0.12986667,0.32163333,6.85316667,0.1018,0.51176667,16.3181,0.02333333,89.2,76.66,0.584,0.37373333,3.8236,5.59666667,15.97366667,3.316,1.17773333,0.58243333,0.2105,0.4249,0.02016667,0.01156667,2.28106667,0.09073333,6.05543333,0.13803333,28.95333333,4.23233333,0.05353333,3.46166667,0.0155,800.24,1.4337,17.73493333,5215.31666667,1.00093333,0.1436,13.08226667,0.93433333,25.77793333,38.42673333,89.88733333,1863.10666667,0.3325,105.44166667,0.0,0.0
11700.50333333,403.55666667,289.53666667,61.43,0.12893333,0.32376667,6.78906667,0.10096667,0.50806667,16.19356667,0.02313333,87.97666667,75.74333333,0.58533333,0.37166667,3.7881,5.58566667,15.933,3.33233333,1.16566667,0.58253333,0.21,0.42383333,0.0203,0.0116,2.29826667,0.09216667,6.05596667,0.14963333,29.31333333,4.2327,0.05376667,3.438,0.0157,808.68333333,1.4151,17.55053333,5125.8464,1.0007,0.1382,13.1986,0.8757,24.57943333,39.71036667,90.89166667,1861.67333333,0.3298,104.42766667,0.0,0.0
11716.51666667,406.40666667,291.07666667,62.03666667,0.1285,0.33513333,6.80146667,0.1014,0.51566667,16.236,0.0233,88.04,76.34,0.61,0.37546667,3.77606667,5.649,16.22366667,3.42333333,1.17846667,0.58003333,0.2065,0.41983333,0.0205,0.01163333,2.3057,0.09173333,6.07693333,0.15653333,29.48333333,4.17243333,0.05393333,3.448,0.01593333,809.56,1.38316667,17.16636667,4926.12003333,1.0007,0.1438,13.12386667,0.8904,23.6553,41.01753333,89.60433333,1860.24666667,0.32733333,103.19966667,0.0,0.0
11738.53666667,407.71,291.32666667,62.21,0.1287,0.3443,6.84803333,0.1022,0.53096667,16.3315,0.0235,88.6,76.84333333,0.63233333,0.3811,3.82903333,5.77766667,16.585,3.51533333,1.19503333,0.56483333,0.20426667,0.41506667,0.02056667,0.01166667,2.3151,0.0921,6.18936667,0.15756667,29.71333333,4.096,0.054,3.37333333,0.01613333,808.44333333,1.35473333,16.95456667,4930.99386667,1.00096667,0.14906667,12.671,0.95236667,23.40083333,41.61123333,90.66033333,1861.37666667,0.32706667,100.49366667,0.0,0.0
11794.50333333,410.51666667,292.22,62.48666667,0.13,0.3478,6.916,0.10366667,0.54763333,16.43436667,0.02386667,89.73,77.83333333,0.643,0.3881,3.88576667,5.95266667,16.75966667,3.55133333,1.2122,0.54773333,0.20263333,0.40963333,0.02053333,0.01166667,2.31343333,0.0935,6.2715,0.1572,29.79666667,4.0715,0.054,3.22366667,0.01616667,823.84333333,1.33866667,16.83403333,4911.42613333,1.00093333,0.1596,11.45653333,0.99983333,22.83076667,42.41823333,91.098,1860.41333333,0.32403333,94.099,0.0,0.0
11846.94,414.01,293.24,62.84333333,0.1313,0.35513333,6.96766667,0.1051,0.5781,16.34613333,0.02403333,90.30333333,78.6,0.647,0.39386667,3.94086667,6.145,16.90266667,3.661,1.229,0.53633333,0.2038,0.41196667,0.0204,0.01166667,2.31323333,0.095,6.32673333,0.15833333,29.99,4.01626667,0.05393333,3.09266667,0.01606667,835.12333333,1.3175,16.9382,5011.40336667,1.0007,0.16346667,10.36036667,1.04533333,22.7641,43.04413333,91.27833333,1860.72666667,0.3223,86.95933333,0.0,0.0
11864.33333333,415.40666667,293.81,62.98333333,0.13266667,0.3603,6.9805,0.10606667,0.5956,16.20796667,0.0242,90.96,78.95,0.635,0.39506667,3.90906667,6.22466667,17.203,3.835,1.2319,0.54003333,0.20316667,0.4152,0.02036667,0.01156667,2.3054,0.09493333,6.42313333,0.1616,29.90666667,4.00243333,0.05406667,3.018,0.01613333,839.26,1.31053333,16.95493333,5100.0028,1.0008,0.17246667,9.70823333,1.07373333,22.76796667,42.63803333,90.11,1852.92666667,0.31786667,81.715,0.0,0.0
11864.36,415.65666667,296.82333333,63.07666667,0.13286667,0.37186667,7.00266667,0.10663333,0.64273333,15.8915,0.02426667,90.79666667,79.43333333,0.62966667,0.4074,3.77853333,6.31866667,17.868,4.172,1.26453333,0.542,0.20263333,0.42123333,0.02043333,0.0115,2.3061,0.0944,6.4986,0.17496667,29.9,3.92306667,0.0542,3.04,0.01646667,824.23666667,1.28166667,16.94206667,5247.25343333,1.0011,0.17563333,9.32803333,1.08843333,23.16423333,42.10403333,89.96066667,1841.22666667,0.31523333,80.63433333,0.0,0.0
11854.27666667,414.85,298.35666667,63.08666667,0.13303333,0.38956667,7.0076,0.10696667,0.71363333,15.62923333,0.0245,91.97,79.53,0.619,0.41653333,3.66243333,6.30466667,18.33733333,4.34333333,1.2943,0.53603333,0.2,0.42203333,0.02043333,0.0114,2.30566667,0.093,6.4932,0.18416667,29.57333333,3.8853,0.05446667,3.07033333,0.0171,819.13333333,1.29373333,16.91346667,5461.31996667,1.00116667,0.17266667,9.2775,1.08273333,23.24463333,41.5369,89.96566667,1830.66666667,0.3179,78.371,0.0,0.0
11804.95666667,411.28,297.30333333,62.50333333,0.1313,0.40086667,6.96813333,0.1057,0.77243333,15.0495,0.0244,91.80333333,79.0,0.59666667,0.42433333,3.52033333,6.173,18.40266667,4.41666667,1.30503333,0.5245,0.19686667,0.42063333,0.0203,0.01143333,2.31426667,0.0915,6.4317,0.19646667,29.61666667,3.821,0.05443333,3.12533333,0.01873333,814.63666667,1.30186667,17.4196,5581.43746667,1.00123333,0.1642,9.2916,1.076,23.37486667,41.6639,90.51566667,1820.82333333,0.3191,76.85,0.0,0.0
11759.15333333,407.38666667,294.08333333,61.59333333,0.1299,0.4106,6.89543333,0.1045,0.82693333,14.55523333,0.02426667,92.46666667,78.16333333,0.57933333,0.41656667,3.49813333,6.005,18.19966667,4.354,1.29523333,0.50206667,0.189,0.4206,0.02006667,0.01136667,2.31213333,0.09073333,6.39323333,0.20126667,29.22333333,3.83156667,0.05446667,3.18,0.02043333,818.38,1.32506667,17.74646667,5657.22393333,1.00093333,0.14966667,9.62663333,1.03393333,23.97173333,41.67113333,89.01366667,1813.09,0.32223333,76.52966667,0.0,0.0
11706.55,402.55333333,291.30666667,60.96,0.1282,0.3954,6.81,0.1029,0.8077,14.2892,0.02393333,91.25666667,76.93333333,0.56366667,0.40633333,3.47536667,5.88433333,17.86566667,4.25433333,1.2658,0.4882,0.18166667,0.42443333,0.01966667,0.0112,2.30483333,0.08996667,6.44603333,0.19676667,29.19,3.8319,0.0542,3.246,0.022,812.61333333,1.3598,18.07323333,5574.1948,1.00116667,0.1411,10.07303333,1.04086667,24.23303333,41.80163333,87.692,1799.49333333,0.3207,79.34466667,0.0,0.0
11641.61666667,396.52,288.09,60.26,0.12616667,0.3888,6.7349,0.10143333,0.77576667,14.12093333,0.02366667,89.84666667,75.76,0.553,0.39253333,3.39313333,5.791,17.298,4.07,1.2381,0.45923333,0.17493333,0.43113333,0.01943333,0.01093333,2.2871,0.09086667,6.43346667,0.18866667,28.62333333,3.8576,0.05403333,3.27266667,0.02223333,812.88666667,1.37753333,17.4864,5509.92076667,1.0012,0.12973333,10.16863333,1.02973333,24.65353333,41.40823333,86.47633333,1792.2,0.31796667,80.57566667,0.0,0.0
11555.29,390.22666667,285.21666667,59.68333333,0.12386667,0.37483333,6.6733,0.10013333,0.75186667,14.16366667,0.02326667,88.09,74.4,0.54533333,0.3833,3.25846667,5.70566667,16.879,3.877,1.1981,0.44806667,0.1718,0.44173333,0.01963333,0.01076667,2.28746667,0.09166667,6.4474,0.1736,28.46666667,3.90863333,0.05373333,3.30466667,0.02206667,817.43,1.4054,16.98186667,5280.08786667,1.00133333,0.12156667,10.26943333,1.07536667,24.65783333,41.08866667,86.474,1790.78666667,0.31576667,80.77133333,0.0,0.0
