BTCUSD,ETHUSD,BCHUSD,LTCUSD,ADAUSD,BATUSD,ETCUSD,XLMUSD,ZRXUSD,LINKUSD,RVNUSD,DASHUSD,ZECUSD,ALGOUSD,IOTAUSD,WAVESUSD,ATOMUSD,NEOUSD,QTUMUSD,NANOUSD,ICXUSD,ENJUSD,ONTUSD,ZILUSD,VETUSD,XTZUSD,HBARUSD,OMGUSD,MATICUSD,REPUSD,EOSUSD,DOGEUSD,KNCUSD,VTHOUSD,COMPUSD,MANAUSD,HNTUSD,MKRUSD,DAIUSD,ONEUSD,BANDUSD,STORJUSD,UNIUSD,SOLUSD,EGLDUSD,PAXGUSD,OXTUSD,ZENUSD,FILUSD,AAVEUSD,GRTUSD,SUSHIUSD,ANKRUSD,AMPUSD,CRVUSD,AXSUSD,AVAXUSD,CTSIUSD,SHIBUSDT,Date
45789.4,3068.16,639.61,170.79,2.1277,0.7293,64.0727,0.3537,0.9708,26.2702,0.1369,208.39,143.56,1.043,1.0204,23.1951,18.492,51.965,12.733,6.0384,1.4027,2.0292,1.0379,0.1113,0.1802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
46709.43,3148.99,653.26,174.21,2.3959,0.7485,65.8243,0.3633,1.009,26.9279,0.1397,213.77,146.85,1.033,1.057,23.7068,18.847,53.929,13.198,6.1779,1.4295,2.0461,1.0721,0.1087,0.1702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
46765.72,3185.52,659.44,175.64,2.442,0.7577,67.0858,0.3673,1.0286,27.101,0.141,220.11,147.34,1.045,1.0563,23.8965,18.713,54.386,13.307,6.0968,1.4259,2.0801,1.0755,0.1024,0.1625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
47058.05,3217.92,655.79,175.74,2.3976,0.7513,66.4799,0.3615,1.0127,26.9602,0.1386,221.64,147.02,1.13,1.046,23.5779,19.169,55.307,13.517,6.1264,1.4176,2.0836,1.0958,0.1026,0.1629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
46836.12,3217.81,656.09,175.2,2.4636,0.7566,68.0015,0.3701,1.0325,26.9737,0.1403,220.85,147.69,1.102,1.0647,24.033,19.233,54.639,13.415,6.1924,1.4306,2.0768,1.1054,0.1049,0.1685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
46925.08,3204.79,658.3,175.68,2.4828,0.7584,67.6446,0.3714,1.0266,27.4357,0.1436,230.82,149.16,1.09,1.0657,23.9925,19.184,54.935,13.326,6.1719,1.4518,2.105,1.0962,0.1047,0.1672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
48739.42,3284.03,680.36,182.89,2.5505,0.7828,69.3676,0.3863,1.0525,28.4326,0.1458,233.63,153.97,1.107,1.109,24.5753,19.337,56.443,13.729,6.3192,1.4168,2.0509,1.0734,0.1031,0.1645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
48702.38,3253.23,676.97,180.83,2.4958,0.7729,68.3665,0.3791,1.0513,28.2985,0.143,232.15,153.76,1.107,1.0902,24.1687,18.961,55.899,13.465,6.2089,1.4234,2.0483,1.1034,0.1032,0.1656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
49361.25,3286.74,694.55,183.82,2.4576,0.7839,70.1656,0.3852,1.0592,28.7096,0.144,232.38,153.75,1.138,1.1057,24.4669,18.911,56.56,14.164,6.4051,1.4492,2.0462,1.1242,0.1025,0.1651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
48861.91,3278.52,697.98,183.02,2.4916,0.7785,69.4693,0.3801,1.0479,28.799,0.1428,230.46,151.43,1.104,1.0945,24.5227,19.18,56.214,13.967,6.3665,1.4497,2.0507,1.1325,0.103,0.1634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
48978.85,3296.01,691.92,182.9,2.5059,0.7917,69.6815,0.38,1.0604,29.0718,0.1459,231.37,153.41,1.122,1.0996,24.9101,19.57,56.339,13.947,6.3433,1.486,2.0531,1.1136,0.1017,0.1597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
48547.8,3253.04,677.6,179.79,2.4411,0.7745,67.7706,0.3728,1.0326,28.3698,0.1398,233.71,152.81,1.181,1.0809,24.272,21.692,55.543,13.636,6.1944,1.5224,2.0879,1.1214,0.0992,0.1568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
49234.88,3274.19,685.1,182.0,2.4505,0.7936,68.53,0.3751,1.0437,28.4967,0.1417,240.95,154.9,1.198,1.0884,25.1792,23.196,56.325,13.865,6.25,1.5244,2.0824,1.1299,0.0989,0.1546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
49004.09,3219.24,673.94,177.77,2.402,0.7773,67.6864,0.3717,1.0507,27.8045,0.1382,238.3,152.21,1.146,1.0665,24.8957,22.448,55.351,13.621,6.1938,1.5777,2.0629,1.1364,0.1,0.1585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
48858.97,3225.94,676.62,179.86,2.4363,0.7805,67.846,0.372,1.0708,27.8523,0.1387,237.34,156.18,1.152,1.0706,24.905,22.153,55.371,13.725,6.1403,1.5367,2.0715,1.1273,0.1,0.1588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
48821.19,3229.04,674.8,182.35,2.4979,0.7858,67.7813,0.3703,1.0969,28.0299,0.1393,233.54,158.45,1.227,1.0748,26.8445,22.702,55.494,13.55,6.1242,1.57,2.0841,1.0974,0.1003,0.1574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
49236.93,3264.86,688.17,188.67,2.6216,0.8074,68.5117,0.3791,1.1164,28.4905,0.1406,239.48,160.04,1.193,1.0929,26.1185,22.518,56.635,13.725,6.1663,1.5874,2.1135,1.0944,0.1023,0.1596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
49167.11,3258.34,680.2,188.08,2.626,0.8314,68.5228,0.3808,1.1087,28.3013,0.1407,239.58,159.99,1.186,1.1451,26.5972,22.764,56.335,13.667,6.2338,1.577,2.0935,1.0583,0.1014,0.1568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
48572.94,3183.01,664.28,182.38,2.5698,0.8213,66.4443,0.3672,1.0643,27.4131,0.1366,237.78,154.81,1.153,1.1217,25.5356,21.684,54.359,13.21,7.0222,1.61,2.0875,1.0611,0.1022,0.1626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
48688.6,3177.66,659.13,181.01,2.5831,0.864,66.2012,0.3655,1.0798,27.4396,0.1383,247.31,157.93,1.142,1.1403,25.4423,21.268,54.767,13.252,7.0971,1.6423,2.0639,1.0657,0.1007,0.1599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
49281.08,3241.0,672.73,186.1,2.7082,0.8707,67.4377,0.3726,1.125,27.9989,0.1397,255.1,160.63,1.157,1.1678,26.0631,21.828,55.503,13.56,7.2213,1.6576,2.0974,1.0694,0.1014,0.1604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
50296.09,3343.0,689.71,188.86,2.8104,0.8579,68.712,0.381,1.1297,28.8881,0.142,275.31,164.45,1.186,1.1691,25.7613,22.601,56.526,13.678,7.4003,1.6858,2.0757,1.0697,0.1015,0.1609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
50168.34,3325.52,683.64,188.15,2.8629,0.8696,68.6504,0.3791,1.1391,28.7433,0.1564,276.71,164.73,1.17,1.1631,25.5725,22.068,56.543,13.902,7.24,1.6807,2.08,1.0607,0.1009,0.1588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
50437.15,3346.86,687.34,190.44,2.8244,0.8645,68.9325,0.3838,1.1485,28.9733,0.1503,282.12,165.37,1.159,1.1504,25.869,22.014,58.494,13.843,7.0948,1.6994,2.1279,1.0625,0.1016,0.1603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
49551.63,3326.81,673.33,186.53,2.8913,0.8671,67.7631,0.3768,1.1496,28.7488,0.1455,274.56,164.82,1.137,1.1441,25.7685,21.526,59.671,13.657,7.0141,1.6812,2.111,1.0717,0.1003,0.1571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
49251.7,3310.03,666.71,185.24,2.8859,0.8588,67.2075,0.3735,1.1292,28.3333,0.1438,270.03,162.62,1.116,1.1359,25.5056,21.509,59.177,13.613,6.94,1.6755,2.1253,1.0746,0.1016,0.1572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
49490.57,3322.74,678.35,186.91,2.9156,0.8946,68.2998,0.3787,1.1608,28.5486,0.1465,270.2,165.13,1.159,1.1565,26.0445,21.84,60.836,13.837,7.017,1.7924,2.1917,1.064,0.1018,0.1619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
49353.32,3325.74,670.82,185.1,2.8446,0.8949,67.3733,0.3742,1.167,28.4216,0.1437,270.36,166.16,1.124,1.1466,25.5168,21.372,60.339,13.964,7.0209,1.7506,2.1794,1.0476,0.1042,0.1665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
49798.66,3347.9,681.1,187.54,2.9099,0.8974,68.0,0.3792,1.1651,28.7922,0.1473,274.12,167.36,1.15,1.1625,25.7951,21.663,61.63,14.022,7.0732,1.7816,2.2256,1.05,0.1053,0.1718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
49451.88,3325.24,673.86,186.23,2.8898,0.8785,67.3,0.3767,1.1579,28.4716,0.1449,271.27,163.18,1.141,1.1629,25.4316,21.209,60.168,13.785,6.9599,1.7507,2.1947,1.0525,0.1038,0.1713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
48302.99,3212.03,646.77,177.25,2.6878,0.8288,63.2153,0.3629,1.0751,26.622,0.1361,254.4,158.43,1.054,1.0884,24.0725,19.771,56.971,12.954,6.4718,1.7471,2.1925,1.0462,0.1021,0.1703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
48250.0,3217.68,642.94,176.02,2.7947,0.8319,64.0,0.3579,1.0758,26.5058,0.1358,253.05,157.62,1.066,1.0875,24.0131,20.073,56.55,12.897,6.5781,1.7315,2.1609,1.0531,0.1016,0.1676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
47679.41,3171.0,636.25,173.44,2.7201,0.8183,62.8449,0.3502,1.0617,25.7146,0.1329,248.49,156.74,1.036,1.0609,23.6533,19.532,55.523,12.66,6.3301,1.7437,2.182,1.0794,0.1013,0.1629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
47987.87,3175.0,639.63,173.72,2.7259,0.8403,62.9014,0.3526,1.0734,25.9461,0.1357,248.63,157.32,1.046,1.0541,23.8716,19.645,55.5,12.756,6.367,1.7014,2.1397,1.1187,0.0955,0.1536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
48140.04,3184.16,648.5,175.8,2.75,0.8365,63.6957,0.3546,1.0702,26.4239,0.1352,254.34,157.59,1.043,1.0541,23.8888,19.87,55.829,12.766,6.4557,1.6722,2.1048,1.1366,0.0959,0.1538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
47577.55,3139.96,633.94,172.6,2.6699,0.8077,62.3938,0.3482,1.0702,25.7952,0.1324,244.14,154.1,1.026,1.0339,23.2311,19.329,54.209,12.391,6.2447,1.6031,1.9889,1.1371,0.0932,0.1501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
48825.99,3218.4,647.45,177.96,2.7686,0.852,63.738,0.3562,1.1237,26.7358,0.1364,252.02,160.31,1.065,1.0734,23.9567,19.917,56.377,12.89,6.906,1.3766,1.7214,1.1342,0.0942,0.1498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
48672.73,3214.74,643.59,176.73,2.7293,0.845,63.5,0.3535,1.1033,26.2329,0.136,256.25,162.58,1.061,1.0674,24.0131,20.522,56.18,12.875,6.7092,1.352,1.697,1.185,0.0933,0.149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
48983.06,3228.39,650.51,177.78,2.7392,0.8626,63.8391,0.3589,1.1531,26.6244,0.1367,264.28,163.98,1.064,1.0842,24.3422,20.066,56.341,12.983,6.716,1.3869,1.7588,1.1904,0.0929,0.1442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
47909.88,3149.0,630.08,171.55,2.6395,0.8316,61.753,0.3478,1.0911,25.7292,0.1322,253.33,156.13,1.023,1.039,23.9416,19.193,54.455,12.412,6.4085,1.3524,1.7263,1.1402,0.0912,0.1388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
46891.29,3104.13,617.61,169.45,2.5863,0.8045,60.861,0.3406,1.0649,25.0158,0.1282,241.13,149.74,0.989,1.0107,23.0929,18.337,53.021,12.036,6.2668,1.2386,1.5737,1.1513,0.0928,0.1423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
46846.23,3087.57,613.9,169.63,2.5656,0.8103,60.824,0.3388,1.0693,24.9695,0.1284,240.73,149.64,0.996,1.0086,23.1474,18.475,53.07,12.232,6.5196,1.3117,1.6656,1.1465,0.0946,0.147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
46797.33,3104.76,611.28,168.2,2.5555,0.8002,60.2389,0.3373,1.0469,24.5089,0.127,237.93,147.03,0.991,0.9925,23.8221,18.24,52.301,12.027,6.4538,1.3552,1.6858,1.158,0.0936,0.1423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
46948.98,3110.02,611.69,168.25,2.511,0.7932,59.894,0.3363,1.0469,24.5343,0.125,232.71,144.7,0.986,0.9849,23.2182,18.142,51.861,11.824,6.282,1.3617,1.756,1.0897,0.0952,0.144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
46840.86,3092.82,606.56,167.75,2.5292,0.7936,59.6551,0.3356,1.0462,24.38,0.125,232.01,144.11,0.99,0.978,22.9673,17.929,51.407,11.836,6.2651,1.4047,1.7295,1.0677,0.0954,0.1451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
46837.54,3095.26,604.17,167.53,2.5339,0.7723,59.3776,0.3346,1.0213,24.3022,0.1216,226.64,142.01,0.979,0.9569,22.4099,17.862,50.104,11.453,6.2837,1.4978,1.7239,1.0595,0.0958,0.1428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
47490.97,3127.64,612.45,169.57,2.6255,0.7875,60.5227,0.3372,1.0481,24.8587,0.1252,232.59,144.83,1.009,0.9865,22.9698,18.62,51.909,11.734,6.6011,1.5435,1.7875,1.0867,0.0934,0.1398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
47474.78,3157.26,613.31,170.38,2.7177,0.7952,60.9496,0.3403,1.0592,25.1463,0.1275,234.52,146.07,1.018,1.0121,23.2453,19.132,52.53,11.975,6.5507,1.5397,1.7912,1.0832,0.0918,0.1365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
48207.0,3241.07,626.89,174.22,2.8469,0.8242,62.5387,0.3503,1.0791,25.8115,0.1312,240.23,149.74,1.043,1.0336,24.0073,19.92,53.892,12.368,6.6706,1.6303,1.8115,1.0676,0.0884,0.1316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
48327.54,3234.67,622.62,173.07,2.8524,0.8253,62.6469,0.3492,1.085,25.5524,0.1322,238.11,149.89,1.05,1.0277,24.1061,20.06,54.155,12.472,6.5968,1.5429,1.7596,1.0742,0.0894,0.1317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
49092.28,3275.85,636.25,176.32,2.9471,0.8469,64.1536,0.357,1.1126,26.0459,0.1358,242.76,152.41,1.064,1.0449,24.6746,20.405,55.546,12.844,6.6412,1.5814,1.7865,1.0646,0.0874,0.1289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
48877.89,3247.35,632.87,174.2,2.8478,0.8301,64.64,0.3499,1.0829,25.7521,0.1323,238.73,149.42,1.056,1.0229,24.9772,19.991,54.248,12.602,6.584,1.9989,1.8234,1.065,0.0859,0.1268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
48971.44,3232.23,630.71,174.53,2.8289,0.8257,65.8356,0.351,1.0924,25.75,0.1314,237.05,148.79,1.046,1.0279,25.4149,19.929,54.519,12.58,6.6173,1.8976,1.7561,1.0414,0.0873,0.1297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
